date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2023-08-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",3032,13673.63,0,0
2023-08-01,01W,"NHS STOCKPORT",3035,12819.6,0,0
2023-08-01,02P,"NHS BARNSLEY",3049,16529.5,0,0
2023-08-01,02H,"NHS WIGAN BOROUGH",3076,22343.32,0,0
2023-08-01,03R,"NHS WAKEFIELD",3227,19786.72,0,0
2023-08-01,04C,"NHS LEICESTER CITY",3486,16185.47,0,0
2023-08-01,X2C4Y,"NHS KIRKLEES",3579,12483.5,0,0
2023-08-01,06Q,"NHS MID ESSEX",3655,13257.07,0,0
2023-08-01,06N,"NHS HERTS VALLEYS",3717,16620.57,0,0
2023-08-01,06L,"NHS IPSWICH AND EAST SUFFOLK",3736,10104.15,0,0
2023-08-01,10Q,"NHS OXFORDSHIRE",3799,21225.56,0,0
2023-08-01,42D,"NHS NORTH YORKSHIRE",3858,15645.06,0,0
2023-08-01,01X,"NHS ST HELENS",4181,21749.95,0,0
2023-08-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",4260,13579.36,0,0
2023-08-01,15F,"NHS LEEDS",4268,16837.48,0,0
2023-08-01,84H,"NHS COUNTY DURHAM",4376,17469.55,0,0
2023-08-01,04V,"NHS WEST LEICESTERSHIRE",4492,16809.99,0,0
2023-08-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",4522,22393.24,0,0
2023-08-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",4533,23414.69,0,0
2023-08-01,13T,"NHS NEWCASTLE GATESHEAD",4551,16859.56,0,0
2023-08-01,09D,"NHS BRIGHTON AND HOVE",4709,8746.26,0,0
2023-08-01,12F,"NHS WIRRAL",4739,17002.28,0,0
2023-08-01,16C,"NHS TEES VALLEY",5240,30131.81,0,0
2023-08-01,06T,"NHS NORTH EAST ESSEX",5286,16989.45,0,0
2023-08-01,14L,"NHS MANCHESTER",5698,17627.52,0,0
2023-08-01,11X,"NHS SOMERSET",5798,23562.15,0,0
2023-08-01,03N,"NHS SHEFFIELD",5916,17220.52,0,0
2023-08-01,27D,"NHS CHESHIRE",6441,28652.55,0,0
2023-08-01,70F,"NHS WEST SUSSEX",6549,25544.49,0,0
2023-08-01,78H,"NHS NORTHAMPTONSHIRE",6694,16242.7,0,0
2023-08-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",6696,27754.16,0,0
2023-08-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",6911,20007.14,0,0
2023-08-01,72Q,"NHS SOUTH EAST LONDON",6929,20648.46,0,0
2023-08-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",7039,24390.01,0,0
2023-08-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",7284,23990.65,0,0
2023-08-01,11J,"NHS DORSET",7643,18665.37,0,0
2023-08-01,97R,"NHS EAST SUSSEX",7722,26932.28,0,0
2023-08-01,99A,"NHS LIVERPOOL",7848,32873.33,0,0
2023-08-01,11M,"NHS GLOUCESTERSHIRE",8102,29083.81,0,0
2023-08-01,A3A8R,"NHS NORTH EAST LONDON",8152,25111.09,0,0
2023-08-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",8197,36979.8,0,0
2023-08-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",8491,32513.24,0,0
2023-08-01,92A,"NHS SURREY HEARTLANDS",8998,32103.66,0,0
2023-08-01,36L,"NHS SOUTH WEST LONDON",9047,23895.37,0,0
2023-08-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",9127,27574.72,0,0
2023-08-01,93C,"NHS NORTH CENTRAL LONDON",9246,27607.35,0,0
2023-08-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",9403,21298.96,0,0
2023-08-01,71E,"NHS LINCOLNSHIRE",9602,43470.34,0,0
2023-08-01,15E,"NHS BIRMINGHAM AND SOLIHULL",10113,44706.84,0,0
2023-08-01,D2P2L,"NHS BLACK COUNTRY",10595,58820.03,0,0
2023-08-01,W2U3Z,"NHS NORTH WEST LONDON",12033,32698.95,0,0
2023-08-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",12523,53764.12,0,0
2023-08-01,15M,"NHS DERBY AND DERBYSHIRE",12533,36721.16,0,0
2023-08-01,91Q,"NHS KENT AND MEDWAY",13292,51787.17,0,0
2023-08-01,26A,"NHS NORFOLK AND WAVENEY",13864,35765.1,0,0
2023-08-01,15N,"NHS DEVON",14358,46107.55,0,0
2023-09-01,09W,"NHS MEDWAY",0,0,0,0
2023-09-01,D4U1Y,"NHS FRIMLEY",161,323.07,0,0
2023-09-01,07G,"NHS THURROCK",498,1764.32,0,0
2023-09-01,02Q,"NHS BASSETLAW",807,2108.86,0,0
2023-09-01,00V,"NHS BURY",970,4439.81,0,0
2023-09-01,02G,"NHS WEST LANCASHIRE",1005,5935.62,0,0
2023-09-01,00N,"NHS SOUTH TYNESIDE",1006,4256.73,0,0
2023-09-01,05D,"NHS EAST STAFFORDSHIRE",1052,5195.16,0,0
2023-09-01,99F,"NHS CASTLE POINT AND ROCHFORD",1063,4084.98,0,0
2023-09-01,03H,"NHS NORTH EAST LINCOLNSHIRE",1095,3715.86,0,0
2023-09-01,03Q,"NHS VALE OF YORK",1109,4369.51,0,0
2023-09-01,04Y,"NHS CANNOCK CHASE",1185,5737.97,0,0
2023-09-01,00R,"NHS BLACKPOOL",1210,4823.67,0,0
2023-09-01,01E,"NHS GREATER PRESTON",1251,7447.49,0,0
2023-09-01,05V,"NHS STAFFORD AND SURROUNDS",1264,6166.86,0,0
2023-09-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",1266,5406.76,0,0
2023-09-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1344,7588.86,0,0
2023-09-01,99E,"NHS BASILDON AND BRENTWOOD",1348,3378.78,0,0
2023-09-01,03K,"NHS NORTH LINCOLNSHIRE",1388,6198.97,0,0
2023-09-01,02M,"NHS FYLDE AND WYRE",1411,5241.25,0,0
2023-09-01,02T,"NHS CALDERDALE",1474,5314.94,0,0
2023-09-01,99G,"NHS SOUTHEND",1513,3302.41,0,0
2023-09-01,01V,"NHS SOUTHPORT AND FORMBY",1602,5266.13,0,0
2023-09-01,00T,"NHS BOLTON",1605,8032.37,0,0
2023-09-01,01G,"NHS SALFORD",1624,6875.18,0,0
2023-09-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",1668,8618.2,0,0
2023-09-01,10R,"NHS PORTSMOUTH",1690,5062.03,0,0
2023-09-01,03F,"NHS HULL",1707,9947.85,0,0
2023-09-01,00Y,"NHS OLDHAM",1760,9501.47,0,0
2023-09-01,02A,"NHS TRAFFORD",1796,7005.08,0,0
2023-09-01,07H,"NHS WEST ESSEX",1844,5673.64,0,0
2023-09-01,01H,"NHS NORTH CUMBRIA",1866,7996.23,0,0
2023-09-01,99C,"NHS NORTH TYNESIDE",1881,5539.41,0,0
2023-09-01,00Q,"NHS BLACKBURN WITH DARWEN",1896,11026.29,0,0
2023-09-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1917,8773.09,0,0
2023-09-01,02X,"NHS DONCASTER",1930,8382.04,0,0
2023-09-01,07K,"NHS WEST SUFFOLK",1967,5292.81,0,0
2023-09-01,01F,"NHS HALTON",1999,12422.52,0,0
2023-09-01,00P,"NHS SUNDERLAND",2052,6028.71,0,0
2023-09-01,05G,"NHS NORTH STAFFORDSHIRE",2070,10962.21,0,0
2023-09-01,02E,"NHS WARRINGTON",2072,14576.17,0,0
2023-09-01,01J,"NHS KNOWSLEY",2090,9238.28,0,0
2023-09-01,03L,"NHS ROTHERHAM",2159,8393.31,0,0
2023-09-01,01T,"NHS SOUTH SEFTON",2278,10810.23,0,0
2023-09-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",2315,11752.41,0,0
2023-09-01,15A,"NHS BERKSHIRE WEST",2339,8888.97,0,0
2023-09-01,01A,"NHS EAST LANCASHIRE",2386,20587.94,0,0
2023-09-01,00L,"NHS NORTHUMBERLAND",2437,9274.62,0,0
2023-09-01,05W,"NHS STOKE ON TRENT",2501,8636.81,0,0
2023-09-01,01Y,"NHS TAMESIDE AND GLOSSOP",2590,8890.79,0,0
2023-09-01,01K,"NHS MORECAMBE BAY",2704,9243.9,0,0
2023-09-01,14Y,"NHS BUCKINGHAMSHIRE",2743,10582.09,0,0
2023-09-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",2872,11123.94,0,0
2023-09-01,02H,"NHS WIGAN BOROUGH",2954,16743.54,0,0
2023-09-01,01W,"NHS STOCKPORT",2957,9912.41,0,0
2023-09-01,02P,"NHS BARNSLEY",2984,16714.8,0,0
2023-09-01,03R,"NHS WAKEFIELD",3061,14778.24,0,0
2023-09-01,04C,"NHS LEICESTER CITY",3275,13207.03,0,0
2023-09-01,X2C4Y,"NHS KIRKLEES",3483,12269.57,0,0
2023-09-01,06N,"NHS HERTS VALLEYS",3505,14149.09,0,0
2023-09-01,06Q,"NHS MID ESSEX",3606,11707.89,0,0
2023-09-01,42D,"NHS NORTH YORKSHIRE",3690,13435.39,0,0
2023-09-01,06L,"NHS IPSWICH AND EAST SUFFOLK",3694,9859.75,0,0
2023-09-01,10Q,"NHS OXFORDSHIRE",3720,18867.5,0,0
2023-09-01,01X,"NHS ST HELENS",3976,20818.24,0,0
2023-09-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",4033,14331.12,0,0
2023-09-01,15F,"NHS LEEDS",4062,16245.48,0,0
2023-09-01,84H,"NHS COUNTY DURHAM",4270,15703.38,0,0
2023-09-01,09D,"NHS BRIGHTON AND HOVE",4304,8411.59,0,0
2023-09-01,04V,"NHS WEST LEICESTERSHIRE",4337,15584.29,0,0
2023-09-01,13T,"NHS NEWCASTLE GATESHEAD",4353,14030.28,0,0
2023-09-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",4353,22861.11,0,0
2023-09-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",4381,26237.07,0,0
2023-09-01,12F,"NHS WIRRAL",4484,14689.39,0,0
2023-09-01,16C,"NHS TEES VALLEY",5144,23325.97,0,0
2023-09-01,06T,"NHS NORTH EAST ESSEX",5221,15950.73,0,0
2023-09-01,03N,"NHS SHEFFIELD",5260,14239.74,0,0
2023-09-01,14L,"NHS MANCHESTER",5442,15559.25,0,0
2023-09-01,11X,"NHS SOMERSET",5705,18521.83,0,0
2023-09-01,27D,"NHS CHESHIRE",6167,25628.15,0,0
2023-09-01,78H,"NHS NORTHAMPTONSHIRE",6326,15522.18,0,0
2023-09-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",6422,24793.87,0,0
2023-09-01,70F,"NHS WEST SUSSEX",6472,21596.01,0,0
2023-09-01,72Q,"NHS SOUTH EAST LONDON",6601,18727.77,0,0
2023-09-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",6767,19806.62,0,0
2023-09-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",6897,21816.14,0,0
2023-09-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",6974,12638.95,0,0
2023-09-01,11J,"NHS DORSET",7327,20742.85,0,0
2023-09-01,97R,"NHS EAST SUSSEX",7451,26474.25,0,0
2023-09-01,99A,"NHS LIVERPOOL",7492,27890.62,0,0
2023-09-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",7920,32520.05,0,0
2023-09-01,11M,"NHS GLOUCESTERSHIRE",7981,23312.96,0,0
2023-09-01,A3A8R,"NHS NORTH EAST LONDON",8019,24534.91,0,0
2023-09-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",8064,28854.55,0,0
2023-09-01,92A,"NHS SURREY HEARTLANDS",8592,31181.35,0,0
2023-09-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",8663,22368.12,0,0
2023-09-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",8776,16067.66,0,0
2023-09-01,93C,"NHS NORTH CENTRAL LONDON",8895,20915.1,0,0
2023-09-01,36L,"NHS SOUTH WEST LONDON",8924,22616.46,0,0
2023-09-01,71E,"NHS LINCOLNSHIRE",9354,38947.05,0,0
2023-09-01,15E,"NHS BIRMINGHAM AND SOLIHULL",9811,41628.98,0,0
2023-09-01,D2P2L,"NHS BLACK COUNTRY",10143,56810.87,0,0
2023-09-01,W2U3Z,"NHS NORTH WEST LONDON",11667,30299.18,0,0
2023-09-01,15M,"NHS DERBY AND DERBYSHIRE",12103,46657.06,0,0
2023-09-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",12162,49863.27,0,0
2023-09-01,91Q,"NHS KENT AND MEDWAY",12797,49650.21,0,0
2023-09-01,26A,"NHS NORFOLK AND WAVENEY",13669,33821.45,0,0
2023-09-01,15N,"NHS DEVON",13725,37360.09,0,0
2023-10-01,09W,"NHS MEDWAY",0,0,0,0
2023-10-01,D4U1Y,"NHS FRIMLEY",172,210.09,0,0
2023-10-01,07G,"NHS THURROCK",519,1317.79,0,0
2023-10-01,02Q,"NHS BASSETLAW",829,1718.89,0,0
2023-10-01,02G,"NHS WEST LANCASHIRE",977,4518.32,0,0
2023-10-01,00N,"NHS SOUTH TYNESIDE",1009,4481.73,0,0
2023-10-01,00V,"NHS BURY",1042,4411.62,0,0
2023-10-01,05D,"NHS EAST STAFFORDSHIRE",1043,2942.52,0,0
2023-10-01,03H,"NHS NORTH EAST LINCOLNSHIRE",1071,5219.26,0,0
2023-10-01,03Q,"NHS VALE OF YORK",1089,2982.24,0,0
2023-10-01,99F,"NHS CASTLE POINT AND ROCHFORD",1112,4255.99,0,0
2023-10-01,04Y,"NHS CANNOCK CHASE",1132,5327.19,0,0
2023-10-01,01E,"NHS GREATER PRESTON",1195,5522.08,0,0
2023-10-01,00R,"NHS BLACKPOOL",1223,4842.55,0,0
2023-10-01,05V,"NHS STAFFORD AND SURROUNDS",1269,5522.27,0,0
2023-10-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",1329,6044.7,0,0
2023-10-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1347,5283.57,0,0
2023-10-01,99E,"NHS BASILDON AND BRENTWOOD",1355,3813.46,0,0
2023-10-01,03K,"NHS NORTH LINCOLNSHIRE",1410,4863.51,0,0
2023-10-01,02M,"NHS FYLDE AND WYRE",1438,4799.07,0,0
2023-10-01,02T,"NHS CALDERDALE",1487,4433.55,0,0
2023-10-01,99G,"NHS SOUTHEND",1537,3474.89,0,0
2023-10-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",1663,8673.87,0,0
2023-10-01,00T,"NHS BOLTON",1676,8547.93,0,0
2023-10-01,01G,"NHS SALFORD",1678,6739.73,0,0
2023-10-01,01V,"NHS SOUTHPORT AND FORMBY",1738,5763.01,0,0
2023-10-01,03F,"NHS HULL",1746,9868.77,0,0
2023-10-01,10R,"NHS PORTSMOUTH",1758,6182.11,0,0
2023-10-01,02A,"NHS TRAFFORD",1795,7096.22,0,0
2023-10-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1826,7489.85,0,0
2023-10-01,01F,"NHS HALTON",1844,8702.3,0,0
2023-10-01,99C,"NHS NORTH TYNESIDE",1844,5053.94,0,0
2023-10-01,01H,"NHS NORTH CUMBRIA",1849,5721.51,0,0
2023-10-01,07H,"NHS WEST ESSEX",1877,6384.99,0,0
2023-10-01,00Y,"NHS OLDHAM",1890,7403.57,0,0
2023-10-01,00Q,"NHS BLACKBURN WITH DARWEN",1896,5618.04,0,0
2023-10-01,02X,"NHS DONCASTER",1900,8375.19,0,0
2023-10-01,07K,"NHS WEST SUFFOLK",1954,4510.92,0,0
2023-10-01,01J,"NHS KNOWSLEY",2102,8197.58,0,0
2023-10-01,02E,"NHS WARRINGTON",2155,10573.02,0,0
2023-10-01,05G,"NHS NORTH STAFFORDSHIRE",2158,9856.14,0,0
2023-10-01,00P,"NHS SUNDERLAND",2186,6131.66,0,0
2023-10-01,03L,"NHS ROTHERHAM",2215,8146.98,0,0
2023-10-01,01T,"NHS SOUTH SEFTON",2355,10050.57,0,0
2023-10-01,15A,"NHS BERKSHIRE WEST",2405,8815.36,0,0
2023-10-01,00L,"NHS NORTHUMBERLAND",2433,6477.89,0,0
2023-10-01,01A,"NHS EAST LANCASHIRE",2436,16268.16,0,0
2023-10-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",2459,13714.53,0,0
2023-10-01,05W,"NHS STOKE ON TRENT",2504,8937.5,0,0
2023-10-01,01Y,"NHS TAMESIDE AND GLOSSOP",2592,9281.89,0,0
2023-10-01,01K,"NHS MORECAMBE BAY",2658,11050.47,0,0
2023-10-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",2886,12400.74,0,0
2023-10-01,01W,"NHS STOCKPORT",2902,9571.95,0,0
2023-10-01,14Y,"NHS BUCKINGHAMSHIRE",2971,13058.21,0,0
2023-10-01,02P,"NHS BARNSLEY",3039,14713.7,0,0
2023-10-01,02H,"NHS WIGAN BOROUGH",3045,16276.64,0,0
2023-10-01,03R,"NHS WAKEFIELD",3240,12183.72,0,0
2023-10-01,04C,"NHS LEICESTER CITY",3375,13541.59,0,0
2023-10-01,06N,"NHS HERTS VALLEYS",3508,13814.67,0,0
2023-10-01,06Q,"NHS MID ESSEX",3523,10652.95,0,0
2023-10-01,X2C4Y,"NHS KIRKLEES",3639,14691.97,0,0
2023-10-01,10Q,"NHS OXFORDSHIRE",3676,15643.37,0,0
2023-10-01,42D,"NHS NORTH YORKSHIRE",3755,11541.65,0,0
2023-10-01,06L,"NHS IPSWICH AND EAST SUFFOLK",3767,7799.15,0,0
2023-10-01,15F,"NHS LEEDS",4059,12012.25,0,0
2023-10-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",4077,11786.76,0,0
2023-10-01,01X,"NHS ST HELENS",4146,18456.64,0,0
2023-10-01,04V,"NHS WEST LEICESTERSHIRE",4265,13294.06,0,0
2023-10-01,13T,"NHS NEWCASTLE GATESHEAD",4265,10771.95,0,0
2023-10-01,84H,"NHS COUNTY DURHAM",4317,11858.24,0,0
2023-10-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",4362,17595.51,0,0
2023-10-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",4394,22619.26,0,0
2023-10-01,09D,"NHS BRIGHTON AND HOVE",4505,7983.13,0,0
2023-10-01,12F,"NHS WIRRAL",4554,13688.95,0,0
2023-10-01,16C,"NHS TEES VALLEY",4871,18635.2,0,0
2023-10-01,06T,"NHS NORTH EAST ESSEX",5294,14577.2,0,0
2023-10-01,03N,"NHS SHEFFIELD",5485,12065.96,0,0
2023-10-01,14L,"NHS MANCHESTER",5486,15672.52,0,0
2023-10-01,11X,"NHS SOMERSET",5633,15985.4,0,0
2023-10-01,27D,"NHS CHESHIRE",6245,19417.96,0,0
2023-10-01,70F,"NHS WEST SUSSEX",6334,17757.86,0,0
2023-10-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",6485,20250.14,0,0
2023-10-01,78H,"NHS NORTHAMPTONSHIRE",6542,13865.24,0,0
2023-10-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",6559,17819.88,0,0
2023-10-01,72Q,"NHS SOUTH EAST LONDON",6639,19568.78,0,0
2023-10-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",6955,11298.07,0,0
2023-10-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",6958,17258.23,0,0
2023-10-01,97R,"NHS EAST SUSSEX",7369,20333.07,0,0
2023-10-01,11J,"NHS DORSET",7474,12425.31,0,0
2023-10-01,99A,"NHS LIVERPOOL",7663,23644.71,0,0
2023-10-01,11M,"NHS GLOUCESTERSHIRE",7937,17488.9,0,0
2023-10-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",8003,28148.98,0,0
2023-10-01,A3A8R,"NHS NORTH EAST LONDON",8132,21579.22,0,0
2023-10-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",8307,25498.13,0,0
2023-10-01,92A,"NHS SURREY HEARTLANDS",8531,33069.73,0,0
2023-10-01,36L,"NHS SOUTH WEST LONDON",8695,19351.72,0,0
2023-10-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",8783,21961.88,0,0
2023-10-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",8913,14147.1,0,0
2023-10-01,93C,"NHS NORTH CENTRAL LONDON",8943,22577.99,0,0
2023-10-01,71E,"NHS LINCOLNSHIRE",9221,30350.09,0,0
2023-10-01,15E,"NHS BIRMINGHAM AND SOLIHULL",9884,36946.6,0,0
2023-10-01,D2P2L,"NHS BLACK COUNTRY",10236,47585.84,0,0
2023-10-01,W2U3Z,"NHS NORTH WEST LONDON",11939,26958.53,0,0
2023-10-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",12029,39001.92,0,0
2023-10-01,15M,"NHS DERBY AND DERBYSHIRE",12216,30390.9,0,0
2023-10-01,91Q,"NHS KENT AND MEDWAY",13067,44215.42,0,0
2023-10-01,26A,"NHS NORFOLK AND WAVENEY",13672,28738.21,0,0
2023-10-01,15N,"NHS DEVON",14059,33533.86,0,0
2023-11-01,09W,"NHS MEDWAY",0,0,0,0
2023-11-01,D4U1Y,"NHS FRIMLEY",158,284.06,0,0
2023-11-01,07G,"NHS THURROCK",490,1707.53,0,0
2023-11-01,02Q,"NHS BASSETLAW",851,1677.42,0,0
2023-11-01,00V,"NHS BURY",967,2943.55,0,0
2023-11-01,00N,"NHS SOUTH TYNESIDE",994,3764.17,0,0
2023-11-01,05D,"NHS EAST STAFFORDSHIRE",1009,2788.38,0,0
2023-11-01,03H,"NHS NORTH EAST LINCOLNSHIRE",1014,3182.36,0,0
2023-11-01,02G,"NHS WEST LANCASHIRE",1026,4846.19,0,0
2023-11-01,99F,"NHS CASTLE POINT AND ROCHFORD",1089,3981.02,0,0
2023-11-01,03Q,"NHS VALE OF YORK",1123,8011.53,0,0
2023-11-01,01E,"NHS GREATER PRESTON",1197,4437.67,0,0
2023-11-01,05V,"NHS STAFFORD AND SURROUNDS",1211,3341.1,0,0
2023-11-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",1217,4305.47,0,0
2023-11-01,04Y,"NHS CANNOCK CHASE",1251,5237.2,0,0
2023-11-01,00R,"NHS BLACKPOOL",1274,3456.49,0,0
2023-11-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1290,5509.87,0,0
2023-11-01,99E,"NHS BASILDON AND BRENTWOOD",1369,5493.83,0,0
2023-11-01,02T,"NHS CALDERDALE",1430,4011.3,0,0
2023-11-01,03K,"NHS NORTH LINCOLNSHIRE",1435,3784.28,0,0
2023-11-01,02M,"NHS FYLDE AND WYRE",1445,4432.94,0,0
2023-11-01,99G,"NHS SOUTHEND",1460,2801.77,0,0
2023-11-01,01V,"NHS SOUTHPORT AND FORMBY",1654,4671.91,0,0
2023-11-01,01G,"NHS SALFORD",1655,5977.26,0,0
2023-11-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",1658,5576.59,0,0
2023-11-01,00T,"NHS BOLTON",1663,7028.67,0,0
2023-11-01,10R,"NHS PORTSMOUTH",1745,4263.95,0,0
2023-11-01,02A,"NHS TRAFFORD",1755,5589.25,0,0
2023-11-01,00Y,"NHS OLDHAM",1762,10191.74,0,0
2023-11-01,03F,"NHS HULL",1790,8925.37,0,0
2023-11-01,99C,"NHS NORTH TYNESIDE",1802,4043.08,0,0
2023-11-01,01H,"NHS NORTH CUMBRIA",1842,4725.85,0,0
2023-11-01,02X,"NHS DONCASTER",1858,5509.07,0,0
2023-11-01,07H,"NHS WEST ESSEX",1878,4471.43,0,0
2023-11-01,02Y,"NHS EAST RIDING OF YORKSHIRE",1901,6547.49,0,0
2023-11-01,07K,"NHS WEST SUFFOLK",2013,3552.91,0,0
2023-11-01,00Q,"NHS BLACKBURN WITH DARWEN",2017,7912.27,0,0
2023-11-01,01F,"NHS HALTON",2024,8339.04,0,0
2023-11-01,05G,"NHS NORTH STAFFORDSHIRE",2067,8243.34,0,0
2023-11-01,01J,"NHS KNOWSLEY",2068,8313.02,0,0
2023-11-01,00P,"NHS SUNDERLAND",2105,5717.25,0,0
2023-11-01,02E,"NHS WARRINGTON",2120,10479.22,0,0
2023-11-01,03L,"NHS ROTHERHAM",2178,7058.42,0,0
2023-11-01,00L,"NHS NORTHUMBERLAND",2352,5803.52,0,0
2023-11-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",2364,7707.21,0,0
2023-11-01,01T,"NHS SOUTH SEFTON",2394,8925.05,0,0
2023-11-01,15A,"NHS BERKSHIRE WEST",2400,6801.86,0,0
2023-11-01,01A,"NHS EAST LANCASHIRE",2440,14166.25,0,0
2023-11-01,05W,"NHS STOKE ON TRENT",2503,6997.02,0,0
2023-11-01,01Y,"NHS TAMESIDE AND GLOSSOP",2556,6385.67,0,0
2023-11-01,01K,"NHS MORECAMBE BAY",2696,6609.91,0,0
2023-11-01,14Y,"NHS BUCKINGHAMSHIRE",2800,12221.45,0,0
2023-11-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",2866,10094.36,0,0
2023-11-01,02H,"NHS WIGAN BOROUGH",2923,12565.43,0,0
2023-11-01,01W,"NHS STOCKPORT",2954,7884.02,0,0
2023-11-01,02P,"NHS BARNSLEY",2974,14040.53,0,0
2023-11-01,03R,"NHS WAKEFIELD",3182,14218.95,0,0
2023-11-01,04C,"NHS LEICESTER CITY",3330,10940.79,0,0
2023-11-01,X2C4Y,"NHS KIRKLEES",3429,14393.75,0,0
2023-11-01,06N,"NHS HERTS VALLEYS",3560,11423.36,0,0
2023-11-01,06Q,"NHS MID ESSEX",3590,9967.51,0,0
2023-11-01,10Q,"NHS OXFORDSHIRE",3642,13237.68,0,0
2023-11-01,42D,"NHS NORTH YORKSHIRE",3712,10559.31,0,0
2023-11-01,06L,"NHS IPSWICH AND EAST SUFFOLK",3731,7626.58,0,0
2023-11-01,15F,"NHS LEEDS",4068,11896.58,0,0
2023-11-01,01X,"NHS ST HELENS",4088,17971.66,0,0
2023-11-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",4098,11300.55,0,0
2023-11-01,84H,"NHS COUNTY DURHAM",4259,10725.6,0,0
2023-11-01,13T,"NHS NEWCASTLE GATESHEAD",4328,15912.62,0,0
2023-11-01,09D,"NHS BRIGHTON AND HOVE",4353,7858.59,0,0
2023-11-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",4358,18773.18,0,0
2023-11-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",4407,18193.13,0,0
2023-11-01,04V,"NHS WEST LEICESTERSHIRE",4436,13524.72,0,0
2023-11-01,12F,"NHS WIRRAL",4537,12254.62,0,0
2023-11-01,16C,"NHS TEES VALLEY",4960,17180.35,0,0
2023-11-01,06T,"NHS NORTH EAST ESSEX",5200,11823.81,0,0
2023-11-01,03N,"NHS SHEFFIELD",5325,11955.79,0,0
2023-11-01,14L,"NHS MANCHESTER",5381,12268.08,0,0
2023-11-01,11X,"NHS SOMERSET",5810,12760.36,0,0
2023-11-01,27D,"NHS CHESHIRE",6175,17554.32,0,0
2023-11-01,78H,"NHS NORTHAMPTONSHIRE",6434,12372.84,0,0
