date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2023-07-01,01V,"NHS SOUTHPORT AND FORMBY",18335,45632.37,0,0
2023-07-01,04Y,"NHS CANNOCK CHASE",18573,42702.14,0,0
2023-07-01,07G,"NHS THURROCK",18757,40952.63,0,0
2023-07-01,02Q,"NHS BASSETLAW",20186,41159.56,0,0
2023-07-01,99F,"NHS CASTLE POINT AND ROCHFORD",20460,59409.32,0,0
2023-07-01,01F,"NHS HALTON",21538,51970.82,0,0
2023-07-01,00Q,"NHS BLACKBURN WITH DARWEN",23298,47258.64,0,0
2023-07-01,99G,"NHS SOUTHEND",23400,62785.91,0,0
2023-07-01,03H,"NHS NORTH EAST LINCOLNSHIRE",24964,45515.34,0,0
2023-07-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",25747,65851.68,0,0
2023-07-01,00V,"NHS BURY",26258,67571.23,0,0
2023-07-01,01T,"NHS SOUTH SEFTON",26661,61322.9,0,0
2023-07-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",26723,61286.57,0,0
2023-07-01,10R,"NHS PORTSMOUTH",27764,69578.1,0,0
2023-07-01,02E,"NHS WARRINGTON",27967,75857.58,0,0
2023-07-01,03Q,"NHS VALE OF YORK",28462,62543.25,0,0
2023-07-01,99E,"NHS BASILDON AND BRENTWOOD",28605,78979.8,0,0
2023-07-01,01E,"NHS GREATER PRESTON",29237,60995.57,0,0
2023-07-01,01J,"NHS KNOWSLEY",29729,64773.81,0,0
2023-07-01,03K,"NHS NORTH LINCOLNSHIRE",30316,58559.41,0,0
2023-07-01,02M,"NHS FYLDE AND WYRE",30691,63163.26,0,0
2023-07-01,02T,"NHS CALDERDALE",31231,63706.71,0,0
2023-07-01,02A,"NHS TRAFFORD",32304,77680.13,0,0
2023-07-01,00N,"NHS SOUTH TYNESIDE",32646,59801.53,0,0
2023-07-01,00Y,"NHS OLDHAM",32741,72039.23,0,0
2023-07-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",33115,74959.19,0,0
2023-07-01,05G,"NHS NORTH STAFFORDSHIRE",33485,76665.73,0,0
2023-07-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",33771,101566.2,0,0
2023-07-01,00R,"NHS BLACKPOOL",35635,72522.29,0,0
2023-07-01,01X,"NHS ST HELENS",35663,80046.31,0,0
2023-07-01,01Y,"NHS TAMESIDE AND GLOSSOP",36265,71202.96,0,0
2023-07-01,07H,"NHS WEST ESSEX",36367,91265,0,0
2023-07-01,09D,"NHS BRIGHTON AND HOVE",38173,101092.11,0,0
2023-07-01,04C,"NHS LEICESTER CITY",39394,86896.94,0,0
2023-07-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",40409,109718.93,0,0
2023-07-01,05W,"NHS STOKE ON TRENT",42190,92220.21,0,0
2023-07-01,00T,"NHS BOLTON",42582,89277.93,0,0
2023-07-01,99C,"NHS NORTH TYNESIDE",43352,84001.87,0,0
2023-07-01,07K,"NHS WEST SUFFOLK",44615,90618.32,0,0
2023-07-01,03L,"NHS ROTHERHAM",45062,92477.2,0,0
2023-07-01,02Y,"NHS EAST RIDING OF YORKSHIRE",45759,100030.77,0,0
2023-07-01,14Y,"NHS BUCKINGHAMSHIRE",45890,145933.77,0,0
2023-07-01,01W,"NHS STOCKPORT",46661,104427.38,0,0
2023-07-01,01G,"NHS SALFORD",47886,88012.34,0,0
2023-07-01,03F,"NHS HULL",48895,88182.24,0,0
2023-07-01,01K,"NHS MORECAMBE BAY",49474,119501.46,0,0
2023-07-01,15A,"NHS BERKSHIRE WEST",50479,165307.48,0,0
2023-07-01,02X,"NHS DONCASTER",51915,103054.44,0,0
2023-07-01,01H,"NHS NORTH CUMBRIA",51951,109412.42,0,0
2023-07-01,02H,"NHS WIGAN BOROUGH",52738,130478.08,0,0
2023-07-01,02P,"NHS BARNSLEY",53899,96504.24,0,0
2023-07-01,01A,"NHS EAST LANCASHIRE",54175,110329.21,0,0
2023-07-01,04V,"NHS WEST LEICESTERSHIRE",54501,127903.38,0,0
2023-07-01,06Q,"NHS MID ESSEX",56296,123400.9,0,0
2023-07-01,06N,"NHS HERTS VALLEYS",56521,137855.04,0,0
2023-07-01,12F,"NHS WIRRAL",56981,128311.72,0,0
2023-07-01,03R,"NHS WAKEFIELD",57614,140352.64,0,0
2023-07-01,X2C4Y,"NHS KIRKLEES",58866,138965.48,0,0
2023-07-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",60293,157805.44,0,0
2023-07-01,00L,"NHS NORTHUMBERLAND",62029,130172.91,0,0
2023-07-01,06T,"NHS NORTH EAST ESSEX",62962,142297.01,0,0
2023-07-01,06L,"NHS IPSWICH AND EAST SUFFOLK",63382,150216.58,0,0
2023-07-01,00P,"NHS SUNDERLAND",68714,116356.97,0,0
2023-07-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",69300,172210.35,0,0
2023-07-01,11X,"NHS SOMERSET",70350,184544.37,0,0
2023-07-01,97R,"NHS EAST SUSSEX",73261,221425.5,0,0
2023-07-01,42D,"NHS NORTH YORKSHIRE",73301,165264.88,0,0
2023-07-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",78171,173872.97,0,0
2023-07-01,10Q,"NHS OXFORDSHIRE",79867,217449.26,0,0
2023-07-01,99A,"NHS LIVERPOOL",86019,194558.38,0,0
2023-07-01,14L,"NHS MANCHESTER",88571,190882.35,0,0
2023-07-01,11M,"NHS GLOUCESTERSHIRE",92746,223630.13,0,0
2023-07-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",92754,220254.71,0,0
2023-07-01,03N,"NHS SHEFFIELD",92812,180840.7,0,0
2023-07-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",97183,225969.61,0,0
2023-07-01,70F,"NHS WEST SUSSEX",99012,303467.31,0,0
2023-07-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",100057,251686.41,0,0
2023-07-01,13T,"NHS NEWCASTLE GATESHEAD",101088,190881.44,0,0
2023-07-01,15F,"NHS LEEDS",101455,242561.55,0,0
2023-07-01,92A,"NHS SURREY HEARTLANDS",101481,336719.43,0,0
2023-07-01,11J,"NHS DORSET",102532,271159.5,0,0
2023-07-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",107892,271081.12,0,0
2023-07-01,27D,"NHS CHESHIRE",109671,232794.76,0,0
2023-07-01,78H,"NHS NORTHAMPTONSHIRE",112479,233323.44,0,0
2023-07-01,93C,"NHS NORTH CENTRAL LONDON",118876,310745.36,0,0
2023-07-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",119259,272588.45,0,0
2023-07-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",121464,296385.64,0,0
2023-07-01,36L,"NHS SOUTH WEST LONDON",123991,321578.21,0,0
2023-07-01,84H,"NHS COUNTY DURHAM",124743,232724.17,0,0
2023-07-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",127654,274048.57,0,0
2023-07-01,72Q,"NHS SOUTH EAST LONDON",135682,360905.76,0,0
2023-07-01,16C,"NHS TEES VALLEY",136259,276605.61,0,0
2023-07-01,15E,"NHS BIRMINGHAM AND SOLIHULL",137424,335512.77,0,0
2023-07-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",138097,326379.07,0,0
2023-07-01,71E,"NHS LINCOLNSHIRE",140392,322226.26,0,0
2023-07-01,D2P2L,"NHS BLACK COUNTRY",144132,354159.94,0,0
2023-07-01,15M,"NHS DERBY AND DERBYSHIRE",145554,336011.4,0,0
2023-07-01,W2U3Z,"NHS NORTH WEST LONDON",156299,369962.94,0,0
2023-07-01,A3A8R,"NHS NORTH EAST LONDON",159709,369857.57,0,0
2023-07-01,15N,"NHS DEVON",171494,420388.99,0,0
2023-07-01,26A,"NHS NORFOLK AND WAVENEY",182800,428404.2,0,0
2023-07-01,91Q,"NHS KENT AND MEDWAY",218608,564787.9,0,0
2023-07-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",222372,635859,0,0
2023-08-01,09W,"NHS MEDWAY",0,0,0,0
2023-08-01,D4U1Y,"NHS FRIMLEY",802,1552.02,0,0
2023-08-01,02G,"NHS WEST LANCASHIRE",15297,39002.83,0,0
2023-08-01,05D,"NHS EAST STAFFORDSHIRE",17124,41000.45,0,0
2023-08-01,05V,"NHS STAFFORD AND SURROUNDS",18562,45111.06,0,0
2023-08-01,01V,"NHS SOUTHPORT AND FORMBY",18796,47873.91,0,0
2023-08-01,07G,"NHS THURROCK",19172,42267.94,0,0
2023-08-01,04Y,"NHS CANNOCK CHASE",19652,48131.76,0,0
2023-08-01,99F,"NHS CASTLE POINT AND ROCHFORD",20940,59691.87,0,0
2023-08-01,01F,"NHS HALTON",21532,51378.5,0,0
2023-08-01,02Q,"NHS BASSETLAW",22991,46245.46,0,0
2023-08-01,99G,"NHS SOUTHEND",23813,63483.87,0,0
2023-08-01,00Q,"NHS BLACKBURN WITH DARWEN",23958,49512.85,0,0
2023-08-01,03H,"NHS NORTH EAST LINCOLNSHIRE",25970,46948.85,0,0
2023-08-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",26300,65533.5,0,0
2023-08-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",26689,63283.47,0,0
2023-08-01,00V,"NHS BURY",27041,69747.48,0,0
2023-08-01,01T,"NHS SOUTH SEFTON",27356,63100.45,0,0
2023-08-01,10R,"NHS PORTSMOUTH",28468,70299.89,0,0
2023-08-01,02E,"NHS WARRINGTON",28554,73849.08,0,0
2023-08-01,99E,"NHS BASILDON AND BRENTWOOD",29425,78771.45,0,0
2023-08-01,03Q,"NHS VALE OF YORK",29431,67262.69,0,0
2023-08-01,01E,"NHS GREATER PRESTON",29611,61097.19,0,0
2023-08-01,03K,"NHS NORTH LINCOLNSHIRE",30352,58060.84,0,0
2023-08-01,01J,"NHS KNOWSLEY",30564,66490.04,0,0
2023-08-01,02M,"NHS FYLDE AND WYRE",32620,67475.82,0,0
2023-08-01,02A,"NHS TRAFFORD",32748,78542.9,0,0
2023-08-01,05G,"NHS NORTH STAFFORDSHIRE",33791,77201.05,0,0
2023-08-01,02T,"NHS CALDERDALE",33841,69538.55,0,0
2023-08-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",33936,75181.55,0,0
2023-08-01,00Y,"NHS OLDHAM",34309,73019.7,0,0
2023-08-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",34375,98050.47,0,0
2023-08-01,00N,"NHS SOUTH TYNESIDE",35085,60958.58,0,0
2023-08-01,01Y,"NHS TAMESIDE AND GLOSSOP",36044,73019.67,0,0
2023-08-01,00R,"NHS BLACKPOOL",36162,71542.5,0,0
2023-08-01,01X,"NHS ST HELENS",36739,81341.11,0,0
2023-08-01,07H,"NHS WEST ESSEX",37842,90715.69,0,0
2023-08-01,09D,"NHS BRIGHTON AND HOVE",39587,110740.13,0,0
2023-08-01,04C,"NHS LEICESTER CITY",40676,88841.35,0,0
2023-08-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",41827,110943.58,0,0
2023-08-01,99C,"NHS NORTH TYNESIDE",42429,82324.45,0,0
2023-08-01,00T,"NHS BOLTON",43694,92876.48,0,0
2023-08-01,05W,"NHS STOKE ON TRENT",44156,97476.41,0,0
2023-08-01,03L,"NHS ROTHERHAM",45752,92222.31,0,0
2023-08-01,14Y,"NHS BUCKINGHAMSHIRE",45982,139464.24,0,0
2023-08-01,07K,"NHS WEST SUFFOLK",47280,95928.27,0,0
2023-08-01,02Y,"NHS EAST RIDING OF YORKSHIRE",48019,103597.16,0,0
2023-08-01,01W,"NHS STOCKPORT",48077,107110.28,0,0
2023-08-01,01G,"NHS SALFORD",49673,91537.43,0,0
2023-08-01,03F,"NHS HULL",49931,89932.75,0,0
2023-08-01,01K,"NHS MORECAMBE BAY",50934,120262.13,0,0
2023-08-01,15A,"NHS BERKSHIRE WEST",51063,156754.63,0,0
2023-08-01,01H,"NHS NORTH CUMBRIA",52836,111045.54,0,0
2023-08-01,02X,"NHS DONCASTER",53051,100959.17,0,0
2023-08-01,02H,"NHS WIGAN BOROUGH",53452,129680.88,0,0
2023-08-01,01A,"NHS EAST LANCASHIRE",55658,110945.37,0,0
2023-08-01,02P,"NHS BARNSLEY",55679,96959.16,0,0
2023-08-01,04V,"NHS WEST LEICESTERSHIRE",56745,132503.45,0,0
2023-08-01,06N,"NHS HERTS VALLEYS",57034,142716.71,0,0
2023-08-01,12F,"NHS WIRRAL",58326,131197.04,0,0
2023-08-01,06Q,"NHS MID ESSEX",58337,123834.62,0,0
2023-08-01,03R,"NHS WAKEFIELD",59829,143938.57,0,0
2023-08-01,X2C4Y,"NHS KIRKLEES",61365,143374.27,0,0
2023-08-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",62240,164960.66,0,0
2023-08-01,06T,"NHS NORTH EAST ESSEX",63095,139840.73,0,0
2023-08-01,00L,"NHS NORTHUMBERLAND",63269,129237.62,0,0
2023-08-01,06L,"NHS IPSWICH AND EAST SUFFOLK",64380,150324.71,0,0
2023-08-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",71144,184750.41,0,0
2023-08-01,00P,"NHS SUNDERLAND",72470,117785.21,0,0
2023-08-01,11X,"NHS SOMERSET",72611,182419.09,0,0
2023-08-01,42D,"NHS NORTH YORKSHIRE",76239,168242.46,0,0
2023-08-01,97R,"NHS EAST SUSSEX",76993,235996.7,0,0
2023-08-01,10Q,"NHS OXFORDSHIRE",79347,223201.95,0,0
2023-08-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",81136,177359.71,0,0
2023-08-01,99A,"NHS LIVERPOOL",89079,203688.04,0,0
2023-08-01,14L,"NHS MANCHESTER",91274,192368.51,0,0
2023-08-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",93713,224161.47,0,0
2023-08-01,03N,"NHS SHEFFIELD",94769,184839.92,0,0
2023-08-01,11M,"NHS GLOUCESTERSHIRE",95530,234179.05,0,0
2023-08-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",99210,239309.85,0,0
2023-08-01,70F,"NHS WEST SUSSEX",101985,309577.23,0,0
2023-08-01,92A,"NHS SURREY HEARTLANDS",102178,350270.83,0,0
2023-08-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",103566,260879.35,0,0
2023-08-01,13T,"NHS NEWCASTLE GATESHEAD",103968,192812.24,0,0
2023-08-01,15F,"NHS LEEDS",104160,247150.9,0,0
2023-08-01,11J,"NHS DORSET",105291,275019.09,0,0
2023-08-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",110651,284941.17,0,0
2023-08-01,27D,"NHS CHESHIRE",112761,237597.78,0,0
2023-08-01,78H,"NHS NORTHAMPTONSHIRE",113594,237584.59,0,0
2023-08-01,93C,"NHS NORTH CENTRAL LONDON",119288,314296.56,0,0
2023-08-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",123513,284796.16,0,0
2023-08-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",124031,304314.38,0,0
2023-08-01,36L,"NHS SOUTH WEST LONDON",124237,340172.85,0,0
2023-08-01,84H,"NHS COUNTY DURHAM",127420,237933.31,0,0
2023-08-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",128562,276691.77,0,0
2023-08-01,72Q,"NHS SOUTH EAST LONDON",135817,358209.98,0,0
2023-08-01,16C,"NHS TEES VALLEY",137715,281915.29,0,0
2023-08-01,15E,"NHS BIRMINGHAM AND SOLIHULL",138296,337111.65,0,0
2023-08-01,71E,"NHS LINCOLNSHIRE",143987,326404.65,0,0
2023-08-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",145211,342189.25,0,0
2023-08-01,D2P2L,"NHS BLACK COUNTRY",146544,360700.86,0,0
2023-08-01,15M,"NHS DERBY AND DERBYSHIRE",149616,344746.95,0,0
2023-08-01,W2U3Z,"NHS NORTH WEST LONDON",156652,362081.17,0,0
2023-08-01,A3A8R,"NHS NORTH EAST LONDON",160539,360905.64,0,0
2023-08-01,15N,"NHS DEVON",175076,431472.9,0,0
2023-08-01,26A,"NHS NORFOLK AND WAVENEY",186416,431410.93,0,0
2023-08-01,91Q,"NHS KENT AND MEDWAY",223853,586663.7,0,0
2023-08-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",225305,650059.7,0,0
2023-09-01,09W,"NHS MEDWAY",0,0,0,0
2023-09-01,D4U1Y,"NHS FRIMLEY",772,1625.92,0,0
2023-09-01,02G,"NHS WEST LANCASHIRE",14843,35935.97,0,0
2023-09-01,05D,"NHS EAST STAFFORDSHIRE",17142,44837.42,0,0
2023-09-01,01V,"NHS SOUTHPORT AND FORMBY",17981,44926.96,0,0
2023-09-01,07G,"NHS THURROCK",18796,42599.2,0,0
2023-09-01,05V,"NHS STAFFORD AND SURROUNDS",18928,44073.12,0,0
2023-09-01,04Y,"NHS CANNOCK CHASE",19385,45349.69,0,0
2023-09-01,99F,"NHS CASTLE POINT AND ROCHFORD",20488,61013.79,0,0
2023-09-01,02Q,"NHS BASSETLAW",21112,43902.57,0,0
2023-09-01,01F,"NHS HALTON",21655,53086.27,0,0
2023-09-01,00Q,"NHS BLACKBURN WITH DARWEN",23351,47914.88,0,0
2023-09-01,99G,"NHS SOUTHEND",23352,65024.09,0,0
2023-09-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",25353,64171.47,0,0
2023-09-01,01T,"NHS SOUTH SEFTON",26034,56960.94,0,0
2023-09-01,03H,"NHS NORTH EAST LINCOLNSHIRE",26303,48033.6,0,0
2023-09-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",26585,62662.48,0,0
2023-09-01,00V,"NHS BURY",26663,73331.74,0,0
2023-09-01,03Q,"NHS VALE OF YORK",27278,62302.61,0,0
2023-09-01,02E,"NHS WARRINGTON",27807,73667.9,0,0
2023-09-01,10R,"NHS PORTSMOUTH",28048,67275.32,0,0
2023-09-01,99E,"NHS BASILDON AND BRENTWOOD",28365,77186.35,0,0
2023-09-01,01J,"NHS KNOWSLEY",29307,64321.98,0,0
2023-09-01,01E,"NHS GREATER PRESTON",29592,60913.49,0,0
2023-09-01,03K,"NHS NORTH LINCOLNSHIRE",30386,57730.74,0,0
2023-09-01,02M,"NHS FYLDE AND WYRE",31208,64267.46,0,0
2023-09-01,02T,"NHS CALDERDALE",32078,63839.42,0,0
2023-09-01,02A,"NHS TRAFFORD",32339,78310.72,0,0
2023-09-01,00Y,"NHS OLDHAM",32953,70290.61,0,0
2023-09-01,05G,"NHS NORTH STAFFORDSHIRE",33026,75509.67,0,0
2023-09-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",33398,75340.56,0,0
2023-09-01,00N,"NHS SOUTH TYNESIDE",34020,60921.26,0,0
2023-09-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",34416,105356.21,0,0
2023-09-01,01X,"NHS ST HELENS",35730,79562.05,0,0
2023-09-01,01Y,"NHS TAMESIDE AND GLOSSOP",35940,71333.54,0,0
2023-09-01,07H,"NHS WEST ESSEX",36414,89335.59,0,0
2023-09-01,00R,"NHS BLACKPOOL",36431,74319.1,0,0
2023-09-01,09D,"NHS BRIGHTON AND HOVE",38696,105543.96,0,0
2023-09-01,04C,"NHS LEICESTER CITY",39723,85393.35,0,0
2023-09-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND",40469,107356.16,0,0
2023-09-01,00T,"NHS BOLTON",41620,88503.34,0,0
2023-09-01,05W,"NHS STOKE ON TRENT",42332,92338.73,0,0
2023-09-01,99C,"NHS NORTH TYNESIDE",43403,82051.94,0,0
2023-09-01,03L,"NHS ROTHERHAM",44587,90686.01,0,0
2023-09-01,14Y,"NHS BUCKINGHAMSHIRE",45107,133688.48,0,0
2023-09-01,01W,"NHS STOCKPORT",46228,104364.85,0,0
2023-09-01,02Y,"NHS EAST RIDING OF YORKSHIRE",46380,103178.53,0,0
2023-09-01,07K,"NHS WEST SUFFOLK",46553,93216.77,0,0
2023-09-01,01G,"NHS SALFORD",47347,86753.75,0,0
2023-09-01,03F,"NHS HULL",48752,87893.3,0,0
2023-09-01,01K,"NHS MORECAMBE BAY",49077,115798.2,0,0
2023-09-01,15A,"NHS BERKSHIRE WEST",49576,157508.56,0,0
2023-09-01,01H,"NHS NORTH CUMBRIA",51851,108504.95,0,0
2023-09-01,02H,"NHS WIGAN BOROUGH",52944,127551.5,0,0
2023-09-01,02X,"NHS DONCASTER",53907,106698.03,0,0
2023-09-01,01A,"NHS EAST LANCASHIRE",54008,111160.76,0,0
2023-09-01,02P,"NHS BARNSLEY",54634,97886.38,0,0
2023-09-01,04V,"NHS WEST LEICESTERSHIRE",54955,128923.92,0,0
2023-09-01,06N,"NHS HERTS VALLEYS",55860,139750.92,0,0
2023-09-01,12F,"NHS WIRRAL",57112,129143.76,0,0
2023-09-01,06Q,"NHS MID ESSEX",58002,124044.58,0,0
2023-09-01,03R,"NHS WAKEFIELD",58354,140485.41,0,0
2023-09-01,X2C4Y,"NHS KIRKLEES",59875,135606.59,0,0
2023-09-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",60947,161689.66,0,0
2023-09-01,06T,"NHS NORTH EAST ESSEX",61791,138798.94,0,0
2023-09-01,00L,"NHS NORTHUMBERLAND",62812,129667.64,0,0
2023-09-01,06L,"NHS IPSWICH AND EAST SUFFOLK",63496,154265.73,0,0
2023-09-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE",68939,173525.89,0,0
2023-09-01,00P,"NHS SUNDERLAND",69403,115221.58,0,0
2023-09-01,11X,"NHS SOMERSET",72644,185269.82,0,0
2023-09-01,42D,"NHS NORTH YORKSHIRE",73959,168976.68,0,0
2023-09-01,97R,"NHS EAST SUSSEX",75354,215942.59,0,0
2023-09-01,10Q,"NHS OXFORDSHIRE",78507,219149.68,0,0
2023-09-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN",78769,174349.58,0,0
2023-09-01,99A,"NHS LIVERPOOL",86866,197228.44,0,0
2023-09-01,14L,"NHS MANCHESTER",88080,193247.67,0,0
2023-09-01,03N,"NHS SHEFFIELD",89962,174180.06,0,0
2023-09-01,11M,"NHS GLOUCESTERSHIRE",92424,218151.27,0,0
2023-09-01,11N,"NHS CORNWALL AND THE ISLES OF SCILLY",92799,219748.12,0,0
2023-09-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",98286,231333.64,0,0
2023-09-01,92A,"NHS SURREY HEARTLANDS",99291,333550.51,0,0
2023-09-01,15F,"NHS LEEDS",100119,231245.67,0,0
2023-09-01,70F,"NHS WEST SUSSEX",101052,302634.39,0,0
2023-09-01,13T,"NHS NEWCASTLE GATESHEAD",101593,186435.55,0,0
2023-09-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE",101766,257359.83,0,0
2023-09-01,11J,"NHS DORSET",102856,275255.61,0,0
2023-09-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",106765,276492.68,0,0
2023-09-01,27D,"NHS CHESHIRE",111060,235373.32,0,0
2023-09-01,78H,"NHS NORTHAMPTONSHIRE",111166,227801.51,0,0
2023-09-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",118832,269813.56,0,0
2023-09-01,93C,"NHS NORTH CENTRAL LONDON",119229,314932.93,0,0
2023-09-01,B2M3M,"NHS COVENTRY AND WARWICKSHIRE",121268,295773.52,0,0
2023-09-01,36L,"NHS SOUTH WEST LONDON",124351,318943.43,0,0
2023-09-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH",127251,274682.61,0,0
2023-09-01,84H,"NHS COUNTY DURHAM",127772,240418.25,0,0
2023-09-01,72Q,"NHS SOUTH EAST LONDON",133379,351800.07,0,0
2023-09-01,15E,"NHS BIRMINGHAM AND SOLIHULL",136529,332822.83,0,0
2023-09-01,16C,"NHS TEES VALLEY",138200,275399.19,0,0
2023-09-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE",141015,325723.56,0,0
2023-09-01,71E,"NHS LINCOLNSHIRE",141697,316505.46,0,0
2023-09-01,D2P2L,"NHS BLACK COUNTRY",144203,350819.86,0,0
2023-09-01,15M,"NHS DERBY AND DERBYSHIRE",146808,347400.71,0,0
2023-09-01,W2U3Z,"NHS NORTH WEST LONDON",154618,379943.83,0,0
2023-09-01,A3A8R,"NHS NORTH EAST LONDON",160060,365699.6,0,0
2023-09-01,15N,"NHS DEVON",169514,416146.41,0,0
2023-09-01,26A,"NHS NORFOLK AND WAVENEY",181819,417697.54,0,0
2023-09-01,91Q,"NHS KENT AND MEDWAY",219997,572518.61,0,0
2023-09-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",223804,650437.29,0,0
2023-10-01,09W,"NHS MEDWAY",0,0,0,0
2023-10-01,D4U1Y,"NHS FRIMLEY",738,1601.82,0,0
2023-10-01,02G,"NHS WEST LANCASHIRE",14888,35075.11,0,0
2023-10-01,05D,"NHS EAST STAFFORDSHIRE",17544,42825.05,0,0
2023-10-01,05V,"NHS STAFFORD AND SURROUNDS",18751,41199.18,0,0
2023-10-01,01V,"NHS SOUTHPORT AND FORMBY",19098,46646.1,0,0
2023-10-01,04Y,"NHS CANNOCK CHASE",19519,43774.64,0,0
2023-10-01,07G,"NHS THURROCK",19712,40069.31,0,0
2023-10-01,99F,"NHS CASTLE POINT AND ROCHFORD",21136,56805.45,0,0
2023-10-01,01F,"NHS HALTON",21636,49811.86,0,0
2023-10-01,02Q,"NHS BASSETLAW",21919,42180.94,0,0
2023-10-01,99G,"NHS SOUTHEND",23596,62155.09,0,0
2023-10-01,00Q,"NHS BLACKBURN WITH DARWEN",23848,43918.42,0,0
2023-10-01,03H,"NHS NORTH EAST LINCOLNSHIRE",25977,43774.81,0,0
2023-10-01,00X,"NHS CHORLEY AND SOUTH RIBBLE",26381,64105.6,0,0
2023-10-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA",26491,60657.61,0,0
2023-10-01,01T,"NHS SOUTH SEFTON",26616,61545.38,0,0
2023-10-01,00V,"NHS BURY",26926,68223.56,0,0
2023-10-01,03Q,"NHS VALE OF YORK",28541,61233.13,0,0
2023-10-01,02E,"NHS WARRINGTON",28547,70251.12,0,0
2023-10-01,10R,"NHS PORTSMOUTH",28826,64943.57,0,0
2023-10-01,01E,"NHS GREATER PRESTON",29690,59145.75,0,0
2023-10-01,01J,"NHS KNOWSLEY",30601,64380.44,0,0
2023-10-01,03K,"NHS NORTH LINCOLNSHIRE",30850,55407.07,0,0
2023-10-01,99E,"NHS BASILDON AND BRENTWOOD",31007,80551.15,0,0
2023-10-01,02M,"NHS FYLDE AND WYRE",31367,62105.49,0,0
2023-10-01,02A,"NHS TRAFFORD",31903,72435.75,0,0
2023-10-01,02T,"NHS CALDERDALE",33168,62925.05,0,0
2023-10-01,00Y,"NHS OLDHAM",33661,68713.3,0,0
2023-10-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",34368,72992.68,0,0
2023-10-01,05G,"NHS NORTH STAFFORDSHIRE",34420,73447.74,0,0
2023-10-01,U2G6B,"NHS THAMES VALLEY ICB - U2G6B",34462,89823.87,0,0
2023-10-01,00N,"NHS SOUTH TYNESIDE",34646,58393.5,0,0
